step,vehicle_id,x,y,speed,accel,angle,edge_id,n_neighbors,min_rsu_dist,mean_rsu_dist,is_sybil,attacker_id
0,legit_0,387.7,1001.6,0.0,0.0,270.0,C5B5,0,100.14,597.8,0,-1
1,legit_0,385.1,1001.6,2.5964,2.5964,270.0,C5B5,0,101.77,598.58,0,-1
2,legit_0,380.31,1001.6,4.7916,2.1952,270.0,C5B5,0,104.9,600.05,0,-1
2,sybil_2,201.6,412.0,0.0,0.0,0.0,B2B3,0,73.26,589.01,1,2
3,legit_0,373.84,1001.6,6.4741,1.6826,270.0,C5B5,0,109.3,602.07,0,-1
3,sybil_2,201.6,414.18,11.2668,11.2668,0.0,B2B3,0,74.82,588.49,1,2
4,legit_0,365.62,1001.6,8.2196,1.7455,270.0,C5B5,0,115.18,604.72,0,-1
4,sybil_2,201.6,418.8,0.0,-11.2668,0.0,B2B3,0,78.23,587.42,1,2
5,legit_0,355.69,1001.6,9.9321,1.7125,270.0,C5B5,0,122.64,608.02,0,-1
5,sybil_2,201.6,425.6,22.5205,22.5205,0.0,B2B3,0,83.46,585.89,1,2
6,legit_0,344.39,1001.6,11.3009,1.3689,270.0,C5B5,1,131.53,611.92,0,-1
6,legit_1,398.4,987.7,0.0,0.0,180.0,C5C4,1,105.74,587.14,0,-1
6,sybil_2,201.6,433.79,11.0673,-11.4532,0.0,B2B3,0,90.04,584.12,1,2
7,legit_0,330.88,1001.6,13.5005,2.1996,270.0,C5B5,1,142.6,616.76,0,-1
7,legit_1,398.4,985.95,1.7507,1.7507,180.0,C5C4,1,107.28,586.2,0,-1
7,sybil_2,201.6,443.38,9.0635,-2.0037,0.0,B2B3,0,98.05,582.15,1,2
8,legit_0,318.01,1001.6,12.8789,-0.6216,270.0,C5B5,1,153.52,621.56,0,-1
8,legit_1,398.4,982.29,3.6568,1.9062,180.0,C5C4,1,110.5,584.25,0,-1
8,sybil_2,201.6,455.01,23.1885,14.125,0.0,B2B3,0,108.12,579.89,1,2
9,legit_0,304.22,1001.6,13.7903,0.9114,270.0,C5B5,1,165.53,626.89,0,-1
9,legit_1,398.4,976.55,5.7466,2.0897,180.0,C5C4,1,115.61,581.23,0,-1
9,sybil_2,201.6,467.64,12.9122,-10.2763,0.0,B2B3,0,119.37,577.6,1,2
10,legit_0,291.2,1001.6,13.0109,-0.7793,270.0,C5B5,1,161.51,632.1,0,-1
10,legit_1,398.4,969.22,7.3298,1.5832,180.0,C5C4,1,122.21,577.41,0,-1
10,sybil_2,201.6,480.17,18.6283,5.7161,0.0,B2B3,0,130.47,575.49,1,2
11,legit_0,277.9,1001.6,13.3043,0.2934,270.0,C5B5,1,150.02,637.61,0,-1
11,legit_1,398.4,960.29,8.9225,1.5928,180.0,C5C4,1,130.35,572.84,0,-1
11,sybil_2,201.6,492.99,1.6485,-16.9799,0.0,B2B3,0,118.8,573.51,1,2
