step,vehicle_id,x,y,speed,accel,angle,edge_id,n_neighbors,min_rsu_dist,mean_rsu_dist,is_sybil,attacker_id
0,legit_0,387.7,1001.6,0.0,0.0,270.0,C5B5,0,100.14,597.8,0,-1
0,sybil_0,1001.6,410.5,11.1749,0.0,0.0,F2F3,0,69.95,591.09,1,0
1,legit_0,385.1,1001.6,2.5964,2.5964,270.0,C5B5,0,101.77,598.58,0,-1
1,sybil_0,1001.6,412.39,0.0,-11.1749,0.0,F2F3,0,71.33,590.65,1,0
2,legit_0,380.31,1001.6,4.7916,2.1952,270.0,C5B5,0,104.9,600.05,0,-1
2,sybil_0,1001.6,416.62,3.7638,3.7638,0.0,F2F3,0,74.49,589.66,1,0
3,legit_0,373.84,1001.6,6.4741,1.6826,270.0,C5B5,0,109.3,602.07,0,-1
3,sybil_0,1001.6,422.18,5.9998,2.236,0.0,F2F3,0,78.8,588.4,1,0
4,legit_0,365.62,1001.6,8.2196,1.7455,270.0,C5B5,0,115.18,604.72,0,-1
4,sybil_0,1001.6,429.13,7.6726,1.6727,0.0,F2F3,0,84.39,586.87,1,0
5,legit_0,355.69,1001.6,9.9321,1.7125,270.0,C5B5,0,122.64,608.02,0,-1
5,sybil_0,1001.6,438.57,10.9827,3.3102,0.0,F2F3,0,92.28,584.89,1,0
6,legit_0,344.39,1001.6,11.3009,1.3689,270.0,C5B5,1,131.53,611.92,0,-1
6,legit_1,398.4,987.7,0.0,0.0,180.0,C5C4,1,105.74,587.14,0,-1
6,sybil_0,1001.6,450.54,29.9007,18.9179,0.0,F2F3,0,102.67,582.51,1,0
7,legit_0,330.88,1001.6,13.5005,2.1996,270.0,C5B5,1,142.6,616.76,0,-1
7,legit_1,398.4,985.95,1.7507,1.7507,180.0,C5C4,1,107.28,586.2,0,-1
7,sybil_0,1001.6,463.07,14.2393,-15.6613,0.0,F2F3,0,113.87,580.18,1,0
8,legit_0,318.01,1001.6,12.8789,-0.6216,270.0,C5B5,1,153.52,621.56,0,-1
8,legit_1,398.4,982.29,3.6568,1.9062,180.0,C5C4,1,110.5,584.25,0,-1
8,sybil_0,1001.6,475.1,3.4919,-10.7475,0.0,F2F3,0,124.87,578.11,1,0
9,legit_0,304.22,1001.6,13.7903,0.9114,270.0,C5B5,1,165.53,626.89,0,-1
9,legit_1,398.4,976.55,5.7466,2.0897,180.0,C5C4,1,115.61,581.23,0,-1
9,sybil_0,1001.6,486.97,21.6516,18.1598,0.0,F2F3,0,122.96,576.2,1,0
10,legit_0,291.2,1001.6,13.0109,-0.7793,270.0,C5B5,1,161.51,632.1,0,-1
10,legit_1,398.4,969.22,7.3298,1.5832,180.0,C5C4,1,122.21,577.41,0,-1
10,sybil_0,1001.6,499.6,20.5402,-1.1114,0.0,F2F3,0,111.46,574.33,1,0
11,legit_0,277.9,1001.6,13.3043,0.2934,270.0,C5B5,1,150.02,637.61,0,-1
11,legit_1,398.4,960.29,8.9225,1.5928,180.0,C5C4,1,130.35,572.84,0,-1
11,sybil_0,1001.6,512.49,22.1014,1.5612,0.0,F2F3,1,100.0,572.6,1,0
11,sybil_4,1001.6,410.9,14.7422,0.0,0.0,F2F3,1,70.24,591.0,1,4
12,legit_0,265.02,1001.6,12.883,-0.4213,270.0,C5B5,2,139.2,643.12,0,-1
12,legit_1,398.4,949.28,11.0102,2.0877,180.0,C5C4,1,120.85,567.32,0,-1
12,legit_2,212.3,998.4,0.0,0.0,90.0,B5C5,1,102.66,665.86,0,-1
12,sybil_0,1001.6,524.52,18.5635,-3.538,0.0,F2F3,1,89.67,571.15,1,0
12,sybil_4,1001.6,412.84,12.8349,-1.9074,0.0,F2F3,1,71.66,590.54,1,4
13,legit_0,251.5,1001.6,13.5154,0.6324,270.0,C5B5,1,128.25,649.08,0,-1
13,legit_1,398.4,936.53,12.7508,1.7406,180.0,C5C4,0,109.46,561.08,0,-1
13,legit_2,213.62,998.4,1.3175,1.3175,90.0,B5C5,1,103.47,665.21,0,-1
13,sybil_0,1001.6,537.02,2.9997,-15.5638,0.0,F2F3,1,79.43,569.81,1,0
13,sybil_4,1001.6,417.08,17.9495,5.1146,0.0,F2F3,1,74.84,589.56,1,4
14,legit_0,238.68,1001.6,12.8205,-0.6949,270.0,C5B5,1,118.37,654.92,0,-1
14,legit_1,398.4,923.16,13.3762,0.6254,180.0,C5C4,0,97.87,554.72,0,-1
14,legit_2,216.82,998.4,3.199,1.8815,90.0,B5C5,1,105.47,663.64,0,-1
14,sybil_0,1001.6,549.18,13.4419,10.4422,0.0,F2F3,1,70.18,568.69,1,0
14,sybil_4,1001.6,422.74,0.0,-17.9495,0.0,F2F3,1,79.24,588.28,1,4
15,legit_0,225.4,1001.6,13.2853,0.4649,270.0,C5B5,1,108.77,661.16,0,-1
15,legit_1,398.4,909.7,13.4538,0.0776,180.0,C5C4,0,86.72,548.53,0,-1
15,legit_2,222.04,998.4,5.2227,2.0237,90.0,B5C5,1,108.85,661.11,0,-1
15,sybil_0,1001.6,561.04,8.132,-5.3099,0.0,F2F3,1,62.13,567.77,1,0
15,sybil_4,1001.6,430.08,27.0039,27.0039,0.0,F2F3,1,85.17,586.67,1,4
16,legit_0,215.27,1001.6,10.1239,-3.1614,270.0,C5B5,1,102.02,666.06,0,-1
16,legit_1,398.4,896.45,13.2572,-0.1966,180.0,C5C4,0,76.48,542.64,0,-1
16,legit_2,228.94,998.4,6.9014,1.6787,90.0,B5C5,1,113.53,657.8,0,-1
16,sybil_0,1001.6,573.92,18.0637,9.9317,0.0,F2F3,1,54.98,567.01,1,0
16,sybil_4,1001.6,439.1,21.777,-5.2269,0.0,F2F3,1,92.74,584.78,1,4
17,legit_0,208.77,1001.6,6.5054,-3.6186,270.0,C5B5,1,97.98,669.27,0,-1
17,legit_1,398.4,883.23,13.2138,-0.0434,180.0,C5C4,0,67.32,536.99,0,-1
17,legit_2,238.13,998.4,9.191,2.2896,90.0,B5C5,1,120.11,653.49,0,-1
17,sybil_0,1001.6,586.81,10.4851,-7.5785,0.0,F2F3,1,50.16,566.53,1,0
17,sybil_4,1001.6,450.35,6.9029,-14.8741,0.0,F2F3,1,102.49,582.55,1,4
18,legit_0,205.92,1000.64,3.1818,-3.3236,258.41,:B5_10,1,97.08,670.2,0,-1
18,legit_1,398.4,869.96,13.2722,0.0584,180.0,C5C4,0,59.67,531.56,0,-1
18,legit_2,249.49,998.4,11.3613,2.1704,90.0,B5C5,1,128.68,648.29,0,-1
18,legit_3,612.3,-1.6,0.0,0.0,90.0,D0E0,0,183.71,707.28,0,-1
18,sybil_0,1001.6,599.45,18.4454,7.9603,0.0,:F3_3,1,48.4,566.36,1,0
18,sybil_4,1001.6,463.17,11.2619,4.359,0.0,F2F3,1,113.96,580.17,1,4
19,legit_0,207.1,998.47,2.9343,-0.2475,189.99,:B5_10,1,99.54,668.49,0,-1
19,legit_1,398.4,857.26,12.6957,-0.5764,180.0,C5C4,0,54.41,526.64,0,-1
19,legit_2,263.27,998.4,13.7732,2.4119,90.0,B5C5,1,139.6,642.17,0,-1
19,legit_3,614.32,-1.6,2.0202,2.0202,90.0,D0E0,0,182.2,707.31,0,-1
19,sybil_0,1001.6,612.25,13.7316,-4.7138,0.0,F3F4,1,49.93,566.51,1,0
19,sybil_4,1001.6,476.19,7.5152,-3.7467,0.0,F2F3,1,125.87,577.93,1,4
20,legit_0,210.71,998.4,3.6333,0.699,100.08,B5C5,1,101.71,666.65,0,-1
20,legit_1,398.4,844.65,12.6188,-0.077,180.0,C5C4,0,51.81,522.04,0,-1
20,legit_2,276.28,998.4,13.0152,-0.758,90.0,B5C5,1,150.35,636.58,0,-1
20,legit_3,618.17,-1.6,3.8532,1.8329,90.0,D0E0,0,179.35,707.38,0,-1
20,sybil_0,1001.6,625.06,0.4998,-13.2318,0.0,F3F4,1,54.5,566.97,1,0
20,sybil_4,1001.6,489.96,13.6895,6.1743,0.0,F2F3,1,120.22,575.74,1,4
21,legit_0,216.63,998.4,5.9225,2.2892,90.0,B5C5,1,105.35,663.73,0,-1
21,legit_1,398.4,831.48,13.1618,0.543,180.0,C5C4,0,52.3,517.57,0,-1
21,legit_2,289.76,998.4,13.4759,0.4607,90.0,B5C5,1,161.84,630.97,0,-1
21,legit_3,624.37,-1.6,6.1928,2.3396,90.0,D0E0,0,174.84,707.52,0,-1
21,sybil_0,1001.6,637.38,13.012,12.5122,0.0,F3F4,1,61.15,567.67,1,0
21,sybil_4,1001.6,503.65,28.4455,14.7559,0.0,F2F3,1,107.83,573.77,1,4
22,legit_0,225.13,998.4,8.4965,2.574,90.0,B5C5,1,110.92,659.62,0,-1
22,legit_1,398.4,818.87,12.6173,-0.5445,180.0,C5C4,0,55.76,513.61,0,-1
22,legit_2,303.54,998.4,13.7822,0.3063,90.0,B5C5,1,167.66,625.43,0,-1
22,legit_3,633.08,-1.6,8.7107,2.518,90.0,D0E0,0,168.69,707.8,0,-1
22,sybil_0,1001.6,649.89,13.6821,0.6701,0.0,F3F4,1,69.51,568.61,1,0
22,sybil_4,1001.6,517.38,0.0,-28.4455,0.0,F2F3,1,95.75,571.99,1,4
23,legit_0,235.41,998.4,10.2788,1.7824,90.0,B5C5,1,118.12,654.76,0,-1
23,legit_1,398.4,805.68,13.1887,0.5715,180.0,:C4_1,0,61.97,509.76,0,-1
23,legit_2,316.56,998.4,13.0182,-0.764,90.0,B5C5,1,156.41,620.37,0,-1
23,legit_3,643.47,-1.6,10.396,1.6853,90.0,D0E0,0,161.66,708.24,0,-1
23,sybil_0,1001.6,661.83,5.4703,-8.2118,0.0,F3F4,1,78.52,569.69,1,0
23,sybil_1,398.4,590.5,0.0,0.0,180.0,C3C2,0,52.47,479.1,1,1
23,sybil_4,1001.6,530.22,14.7976,14.7976,0.0,F2F3,1,84.92,570.51,1,4
24,legit_0,247.41,998.4,12.001,1.7222,90.0,B5C5,1,127.07,649.23,0,-1
24,legit_1,398.4,792.66,13.0175,-0.1712,180.0,C4C3,0,70.03,506.23,0,-1
24,legit_2,329.31,998.4,12.7571,-0.2611,90.0,B5C5,1,145.68,615.59,0,-1
24,legit_3,654.76,-1.6,11.291,0.895,90.0,D0E0,0,154.46,708.86,0,-1
24,legit_4,798.4,187.7,0.0,0.0,180.0,E1E0,0,83.22,599.73,0,-1
24,sybil_0,1001.6,673.85,22.3894,16.9192,0.0,F3F4,1,88.3,570.96,1,0
24,sybil_1,398.4,588.73,0.2348,0.2348,180.0,C3C2,0,52.82,479.14,1,1
24,sybil_4,1001.6,543.53,16.9938,2.1962,0.0,F2F3,1,74.38,569.18,1,4
25,legit_0,260.26,998.4,12.8474,0.8464,90.0,B5C5,1,137.17,643.49,0,-1
25,legit_1,398.4,779.62,13.0441,0.0265,180.0,C4C3,0,79.43,502.94,0,-1
25,legit_2,342.27,998.4,12.9558,0.1986,90.0,B5C5,1,135.15,610.91,0,-1
25,legit_3,665.43,-1.6,10.6619,-0.6292,90.0,D0E0,0,148.12,709.57,0,-1
25,legit_4,798.4,186.07,1.6295,1.6295,180.0,E1E0,0,81.9,600.64,0,-1
25,sybil_0,1001.6,685.7,19.6371,-2.7523,0.0,F3F4,1,98.43,572.37,1,0
25,sybil_1,398.4,585.26,4.8575,4.6226,180.0,C3C2,0,53.66,479.23,1,1
25,sybil_4,1001.6,556.22,2.4621,-14.5318,0.0,F2F3,1,65.26,568.12,1,4
26,legit_0,273.23,998.4,12.9683,0.1209,90.0,B5C5,1,147.79,637.88,0,-1
26,legit_1,398.4,766.11,13.5058,0.4618,180.0,C4C3,0,90.12,499.77,0,-1
26,legit_2,355.8,998.4,13.5301,0.5743,90.0,B5C5,1,124.63,606.23,0,-1
26,legit_3,675.99,-1.6,10.5689,-0.093,90.0,D0E0,0,142.35,710.42,0,-1
26,legit_4,798.4,182.8,3.2684,1.6389,180.0,E1E0,0,79.29,602.49,0,-1
26,sybil_0,1001.6,697.57,0.0,-19.6371,0.0,F3F4,1,108.92,573.94,1,0
26,sybil_1,398.4,579.83,0.0,-4.8575,180.0,C3C2,0,55.4,479.42,1,1
26,sybil_4,1001.6,568.93,13.2121,10.7501,0.0,F2F3,1,57.52,567.28,1,4
27,legit_0,286.97,998.4,13.7401,0.7718,90.0,B5C5,1,159.43,632.12,0,-1
27,legit_1,398.4,753.14,12.9705,-0.5353,180.0,C4C3,0,101.03,496.93,0,-1
27,legit_2,369.18,998.4,13.3814,-0.1487,90.0,B5C5,1,114.85,601.8,0,-1
27,legit_3,687.41,-1.6,11.4161,0.8472,90.0,D0E0,0,136.76,711.48,0,-1
27,legit_4,798.4,177.8,4.9979,1.7295,180.0,E1E0,0,75.39,605.34,0,-1
27,sybil_0,1001.6,710.27,13.0157,13.0157,0.0,F3F4,1,120.42,575.78,1,0
27,sybil_1,398.4,572.53,0.1021,0.1021,180.0,C3C2,0,58.46,479.75,1,1
27,sybil_4,1001.6,581.9,23.9681,10.756,0.0,F2F3,1,51.67,566.68,1,4
28,legit_0,299.73,998.4,12.7666,-0.9735,90.0,B5C5,1,170.52,626.94,0,-1
28,legit_1,398.4,739.79,13.3475,0.377,180.0,C4C3,0,112.71,494.21,0,-1
28,legit_2,381.21,998.4,12.03,-1.3514,90.0,B5C5,1,106.73,598.01,0,-1
28,legit_3,697.95,-1.6,10.542,-0.8741,90.0,D0E0,0,132.27,712.6,0,-1
28,legit_4,798.4,171.04,6.7679,1.77,180.0,E1E0,0,70.34,609.24,0,-1
28,sybil_0,1001.6,723.15,11.5424,-1.4733,0.0,F3F4,1,126.48,577.82,1,0
28,sybil_1,398.4,563.07,0.0,-0.1021,180.0,C3C2,0,63.45,480.32,1,1
28,sybil_4,1001.6,590.58,18.927,-5.041,0.0,F2F3,1,49.31,566.45,1,4
29,legit_0,312.33,998.4,12.6011,-0.1656,90.0,B5C5,1,160.03,621.99,0,-1
29,legit_1,398.4,726.71,13.0797,-0.2678,180.0,C4C3,0,124.49,491.75,0,-1
29,legit_2,389.31,998.4,8.1005,-3.9295,90.0,B5C5,1,101.69,595.57,0,-1
29,legit_3,709.46,-1.6,11.5116,0.9696,90.0,D0E0,0,128.18,713.98,0,-1
29,legit_4,798.4,162.29,8.7459,1.978,180.0,E1E0,0,64.27,614.36,0,-1
29,sybil_0,1001.6,734.98,0.0,-11.5424,0.0,F3F4,1,115.64,579.84,1,0
29,sybil_1,398.4,552.27,6.3485,6.3485,180.0,C3C2,0,70.29,481.15,1,1
29,sybil_4,1001.27,595.1,5.5805,-13.3465,356.22,:F3_4,1,48.97,566.21,1,4
30,legit_0,325.17,998.4,12.8323,0.2312,90.0,B5C5,2,149.14,617.13,0,-1
30,legit_1,398.4,713.96,12.7554,-0.3243,180.0,C4C3,0,125.09,489.54,0,-1
30,legit_2,392.89,998.46,3.6005,-4.5,89.28,:C5_8,1,99.55,594.55,0,-1
30,legit_3,719.76,-1.6,10.2969,-1.2146,90.0,D0E0,0,125.3,715.36,0,-1
30,legit_4,798.4,151.55,10.7385,1.9925,180.0,E1E0,0,57.78,620.79,0,-1
30,legit_5,198.4,987.7,0.0,0.0,180.0,B5B4,1,104.22,667.46,0,-1
30,sybil_0,1001.6,747.74,11.3127,11.3127,0.0,F3F4,1,104.19,582.18,1,0
30,sybil_1,398.4,539.93,13.2327,6.8842,180.0,C3C2,0,79.19,482.3,1,1
30,sybil_4,997.4,600.6,0.0,-5.5805,315.99,:F3_10,1,52.6,564.11,1,4
31,legit_0,338.48,998.4,13.3174,0.4851,90.0,B5C5,2,138.18,612.26,0,-1
31,legit_1,398.4,700.89,13.0653,0.31,180.0,C4C3,0,113.32,487.47,0,-1
31,legit_2,393.86,1000.9,3.2886,-0.3119,46.75,:C5_11,1,97.0,595.6,0,-1
31,legit_3,730.06,-1.6,10.3018,0.0048,90.0,D0E0,0,123.22,716.88,0,-1
31,legit_4,798.4,140.1,11.4529,0.7145,180.0,E1E0,0,52.41,627.83,0,-1
31,legit_5,198.4,985.91,1.7892,1.7892,180.0,B5B4,1,105.81,666.57,0,-1
31,sybil_0,1001.6,759.56,6.593,-4.7198,0.0,F3F4,0,93.88,584.51,1,0
31,sybil_1,398.4,526.19,7.5597,-5.673,180.0,C3C2,0,90.06,483.81,1,1
31,sybil_4,989.84,601.6,14.2528,14.2528,273.32,F3E3,0,60.18,560.09,1,4
32,legit_0,352.04,998.4,13.554,0.2366,90.0,B5C5,1,127.5,607.51,0,-1
32,legit_1,398.4,687.65,13.2457,0.1804,180.0,C4C3,0,101.71,485.57,0,-1
32,legit_2,390.57,1001.6,3.5007,0.2121,298.63,C5B5,1,98.38,596.95,0,-1
32,legit_3,740.6,-1.6,10.5415,0.2397,90.0,D0E0,1,121.96,718.58,0,-1
32,legit_4,798.4,129.07,11.0325,-0.4205,180.0,E1E0,1,49.24,634.82,0,-1
32,legit_5,198.4,982.02,3.8956,2.1064,180.0,B5B4,0,109.29,664.64,0,-1
32,sybil_0,1001.6,771.51,5.203,-1.39,0.0,F3F4,0,83.87,587.01,1,0
32,sybil_1,398.4,512.61,3.2024,-4.3574,180.0,C3C2,0,101.49,485.54,1,1
32,sybil_4,979.99,601.6,8.4101,-5.8427,270.0,F3E3,0,70.03,554.94,1,4
33,legit_0,365.86,998.4,13.8222,0.2682,90.0,B5C5,1,117.21,602.88,0,-1
33,legit_1,398.4,674.67,12.9797,-0.2661,180.0,C4C3,0,90.76,483.91,0,-1
33,legit_2,385.53,1001.6,5.0399,1.5393,270.0,C5B5,1,101.5,598.46,0,-1
33,legit_3,751.57,-1.6,10.9668,0.4253,90.0,D0E0,1,121.61,720.5,0,-1
33,legit_4,798.4,117.02,12.0502,1.0177,180.0,E1E0,1,48.49,642.7,0,-1
