step,vehicle_id,x,y,speed,accel,angle,edge_id,n_neighbors,min_rsu_dist,mean_rsu_dist,is_sybil,attacker_id
0,legit_0,387.7,1001.6,0.0,0.0,270.0,C5B5,0,100.14,597.8,0,-1
0,sybil_0,598.4,791.1,0.0,0.0,180.0,D4D3,0,156.25,477.78,1,0
1,legit_0,385.1,1001.6,2.5964,2.5964,270.0,C5B5,0,101.77,598.58,0,-1
1,sybil_0,598.4,789.43,0.0,0.0,180.0,D4D3,0,156.78,477.32,1,0
2,legit_0,380.31,1001.6,4.7916,2.1952,270.0,C5B5,0,104.9,600.05,0,-1
2,sybil_0,598.4,785.4,4.0604,4.0604,180.0,D4D3,0,158.12,476.23,1,0
3,legit_0,373.84,1001.6,6.4741,1.6826,270.0,C5B5,0,109.3,602.07,0,-1
3,sybil_0,598.4,778.8,7.5911,3.5307,180.0,D4D3,1,160.53,474.48,1,0
3,sybil_1,598.4,778.8,6.0731,0.0,180.0,D4D3,1,160.53,474.48,1,0
3,sybil_20,201.6,607.7,0.0,0.0,0.0,B3B4,0,52.17,564.7,1,10
4,legit_0,365.62,1001.6,8.2196,1.7455,270.0,C5B5,0,115.18,604.72,0,-1
4,sybil_0,598.4,769.76,5.8597,-1.7314,180.0,D4D3,1,164.18,472.19,1,0
4,sybil_1,598.4,769.76,1.8287,-4.2444,180.0,D4D3,1,164.18,472.19,1,0
4,sybil_20,201.6,609.43,0.0,0.0,0.0,B3B4,0,52.45,564.72,1,10
5,legit_0,355.69,1001.6,9.9321,1.7125,270.0,C5B5,0,122.64,608.02,0,-1
5,sybil_0,598.4,759.32,16.5761,10.7164,180.0,D4D3,1,168.91,469.7,1,0
5,sybil_1,598.4,759.32,3.421,1.5923,180.0,D4D3,1,168.91,469.7,1,0
5,sybil_20,201.6,612.66,0.0,0.0,0.0,B3B4,0,53.13,564.79,1,10
6,legit_0,344.39,1001.6,11.3009,1.3689,270.0,C5B5,1,131.53,611.92,0,-1
6,legit_1,398.4,987.7,0.0,0.0,180.0,C5C4,1,105.74,587.14,0,-1
6,sybil_0,598.4,746.37,22.9947,6.4186,180.0,D4D3,2,175.47,466.82,1,0
6,sybil_1,598.4,746.37,0.0,-3.421,180.0,D4D3,2,175.47,466.82,1,0
6,sybil_2,598.4,791.9,17.8007,0.0,180.0,D4D3,2,156.0,478.01,1,1
6,sybil_20,201.6,618.48,11.2234,11.2234,0.0,B3B4,1,54.81,564.96,1,10
6,sybil_21,201.6,618.48,0.0,0.0,0.0,B3B4,1,54.81,564.96,1,10
7,legit_0,330.88,1001.6,13.5005,2.1996,270.0,C5B5,1,142.6,616.76,0,-1
7,legit_1,398.4,985.95,1.7507,1.7507,180.0,C5C4,1,107.28,586.2,0,-1
7,sybil_0,598.4,733.62,17.1359,-5.8588,180.0,D4D3,2,182.59,464.21,1,0
7,sybil_1,598.4,733.62,16.978,16.978,180.0,D4D3,2,182.59,464.21,1,0
