step,vehicle_id,x,y,speed,accel,angle,edge_id,n_neighbors,min_rsu_dist,mean_rsu_dist,is_sybil,attacker_id
0,legit_0,387.7,1001.6,0.0,0.0,270.0,C5B5,0,100.14,597.8,0,-1
1,legit_0,385.1,1001.6,2.5964,2.5964,270.0,C5B5,0,101.77,598.58,0,-1
2,legit_0,380.31,1001.6,4.7916,2.1952,270.0,C5B5,0,104.9,600.05,0,-1
2,sybil_32,198.4,191.4,0.0,0.0,180.0,B1B0,0,86.26,678.11,1,10
3,legit_0,373.84,1001.6,6.4741,1.6826,270.0,C5B5,0,109.3,602.07,0,-1
3,sybil_0,789.3,1.6,0.0,0.0,270.0,E0D0,0,124.75,725.78,1,0
3,sybil_32,198.4,189.41,6.4416,6.4416,180.0,B1B0,0,84.62,679.15,1,10
4,legit_0,365.62,1001.6,8.2196,1.7455,270.0,C5B5,0,115.18,604.72,0,-1
4,sybil_0,786.91,1.6,8.343,8.343,270.0,E0D0,0,124.02,725.23,1,0
4,sybil_32,198.4,185.98,4.9656,-1.476,180.0,B1B0,0,81.83,680.94,1,10
5,legit_0,355.69,1001.6,9.9321,1.7125,270.0,C5B5,0,122.64,608.02,0,-1
5,sybil_0,783.18,1.6,5.6998,-2.6432,270.0,E0D0,0,122.96,724.38,1,0
5,sybil_32,198.4,180.12,14.4117,9.4461,180.0,B1B0,1,77.18,684.04,1,10
5,sybil_33,198.4,191.1,0.0,0.0,180.0,B1B0,1,86.01,678.27,1,11
6,legit_0,344.39,1001.6,11.3009,1.3689,270.0,C5B5,1,131.53,611.92,0,-1
6,legit_1,398.4,987.7,0.0,0.0,180.0,C5C4,1,105.74,587.14,0,-1
6,sybil_0,777.66,1.6,14.7255,9.0257,270.0,E0D0,1,121.59,723.17,1,0
6,sybil_1,777.66,1.6,4.0602,0.0,270.0,E0D0,1,121.59,723.17,1,0
6,sybil_32,198.4,172.26,6.3413,-8.0703,180.0,B1B0,1,71.23,688.25,1,10
6,sybil_33,198.4,188.79,0.0,0.0,180.0,B1B0,1,84.11,679.47,1,11
7,legit_0,330.88,1001.6,13.5005,2.1996,270.0,C5B5,1,142.6,616.76,0,-1
7,legit_1,398.4,985.95,1.7507,1.7507,180.0,C5C4,1,107.28,586.2,0,-1
7,sybil_0,770.05,1.6,9.0134,-5.7121,270.0,E0D0,1,120.09,721.55,1,0
7,sybil_1,770.05,1.6,0.0,-4.0602,270.0,E0D0,1,120.09,721.55,1,0
7,sybil_32,198.4,162.7,12.0461,5.7048,180.0,B1B0,2,64.55,693.46,1,10
7,sybil_33,198.4,184.19,0.0,0.0,180.0,B1B0,2,80.39,681.89,1,11
7,sybil_34,198.4,184.19,0.0,0.0,180.0,B1B0,2,80.39,681.89,1,11
8,legit_0,318.01,1001.6,12.8789,-0.6216,270.0,C5B5,1,153.52,621.56,0,-1
