step,vehicle_id,x,y,speed,accel,angle,edge_id,n_neighbors,min_rsu_dist,mean_rsu_dist,is_sybil,attacker_id
0,legit_0,387.7,1001.6,0.0,0.0,270.0,C5B5,0,100.14,597.8,0,-1
1,legit_0,385.1,1001.6,2.5964,2.5964,270.0,C5B5,0,101.77,598.58,0,-1
1,sybil_0,208.7,398.4,2.4486,0.0,90.0,B2C2,0,70.14,588.6,1,0
2,legit_0,380.31,1001.6,4.7916,2.1952,270.0,C5B5,0,104.9,600.05,0,-1
2,sybil_0,210.24,398.4,10.2228,7.7742,90.0,B2C2,0,71.44,587.79,1,0
3,legit_0,373.84,1001.6,6.4741,1.6826,270.0,C5B5,0,109.3,602.07,0,-1
3,sybil_0,213.19,398.4,9.5971,-0.6258,90.0,B2C2,0,73.94,586.26,1,0
4,legit_0,365.62,1001.6,8.2196,1.7455,270.0,C5B5,0,115.18,604.72,0,-1
4,sybil_0,218.17,398.4,22.441,12.844,90.0,B2C2,1,78.25,583.69,1,0
4,sybil_1,218.17,398.4,10.8918,0.0,90.0,B2C2,1,78.25,583.69,1,0
5,legit_0,355.69,1001.6,9.9321,1.7125,270.0,C5B5,0,122.64,608.02,0,-1
5,sybil_0,224.73,398.4,7.8768,-14.5642,90.0,B2C2,1,84.02,580.35,1,0
5,sybil_1,224.73,398.4,6.3892,-4.5026,90.0,B2C2,1,84.02,580.35,1,0
6,legit_0,344.39,1001.6,11.3009,1.3689,270.0,C5B5,1,131.53,611.92,0,-1
6,legit_1,398.4,987.7,0.0,0.0,180.0,C5C4,1,105.74,587.14,0,-1
6,sybil_0,233.02,398.4,0.0,-7.8768,90.0,B2C2,1,91.47,576.19,1,0
6,sybil_1,233.02,398.4,5.1495,-1.2396,90.0,B2C2,1,91.47,576.19,1,0
7,legit_0,330.88,1001.6,13.5005,2.1996,270.0,C5B5,1,142.6,616.76,0,-1
7,legit_1,398.4,985.95,1.7507,1.7507,180.0,C5C4,1,107.28,586.2,0,-1
7,sybil_0,243.57,398.4,0.0,0.0,90.0,B2C2,2,101.14,571.01,1,0
7,sybil_1,243.57,398.4,0.0,-5.1495,90.0,B2C2,2,101.14,571.01,1,0
7,sybil_2,243.57,398.4,0.0,0.0,90.0,B2C2,2,101.14,571.01,1,0
8,legit_0,318.01,1001.6,12.8789,-0.6216,270.0,C5B5,1,153.52,621.56,0,-1
8,legit_1,398.4,982.29,3.6568,1.9062,180.0,C5C4,1,110.5,584.25,0,-1
8,sybil_0,255.93,398.4,11.9616,11.9616,90.0,B2C2,2,112.67,565.09,1,0
8,sybil_1,255.93,398.4,15.8238,15.8238,90.0,B2C2,2,112.67,565.09,1,0
8,sybil_2,255.93,398.4,3.2833,3.2833,90.0,B2C2,2,112.67,565.09,1,0
9,legit_0,304.22,1001.6,13.7903,0.9114,270.0,C5B5,1,165.53,626.89,0,-1
